filename,gt_plate,pred_raw,pred_processed,acc_raw,acc_processed,conf_raw,conf_processed,brightness_raw,brightness_processed,sharp_raw,sharp_processed,brisque_raw,brisque_processed,niqe_raw,niqe_processed
license_plate_restoration/Night Images/20190615_155317_resized.jpg,ATOMC,AT0MC,AT0MC,0.8,0.8,0.8818359375,0.869140625,29.59900580512153,70.62024264865451,16.512895584106445,126.48705291748047,52.32698440551758,43.251522064208984,15.994918823242188,15.691078186035156
license_plate_restoration/Night Images/20190712_121651_resized.jpg,1494322,1494322,1494322,1.0,1.0,0.87353515625,0.87255859375,32.449242485894096,71.94606187608507,118.40782928466797,578.5552978515625,22.528060913085938,15.851016998291016,14.499846458435059,12.215709686279297
license_plate_restoration/Night Images/20190727_110246_resized.jpg,8ETH697,8ETH697,8ETH697,1.0,1.0,0.8408203125,0.84130859375,39.39483642578125,85.69347805447049,137.768798828125,874.889892578125,31.971843719482422,17.143409729003906,7.291141033172607,7.785097122192383
license_plate_restoration/Night Images/20200603_191338_resized.jpg,AL83M36,AL83M36,AL83M36,1.0,1.0,0.90283203125,0.90576171875,32.238157484266495,74.60208977593317,173.0597686767578,997.6325073242188,19.99281883239746,33.48155212402344,7.49623441696167,8.180405616760254
license_plate_restoration/Night Images/20230630_140900.jpg,9DIG718,9DTG718,9DTG718,0.8571428571428572,0.8571428571428572,0.873046875,0.87109375,38.30608452690972,85.36965942382812,47.528926849365234,332.48101806640625,41.8686408996582,34.27596664428711,13.332979202270508,14.818968772888184
license_plate_restoration/Night Images/20230802_161747_resized.jpg,CK26U47,CKZ6U47,CK26U47,0.8571428571428572,1.0,0.85595703125,0.857421875,30.291378445095486,70.23858303493924,304.7820739746094,1374.8355712890625,14.189467430114746,16.867897033691406,4.941739082336426,5.1352314949035645
license_plate_restoration/Night Images/20240221_175425_resized.jpg,99767M2,99767M2,99767M2,1.0,1.0,0.8603515625,0.8564453125,40.908988104926216,86.01041666666667,147.39645385742188,808.170166015625,38.23020935058594,35.318965911865234,13.24759578704834,9.66254711151123
license_plate_restoration/Night Images/20240224_154126_resized.jpg,7HKN790,7HKN790,7HKN790,1.0,1.0,0.83544921875,0.85205078125,34.576539781358505,78.41833157009549,215.6878204345703,1078.1798095703125,24.75038719177246,26.3696346282959,7.170477390289307,6.62047815322876
license_plate_restoration/Night Images/20240407_153852_resized.jpg,LUCILLE,UUTLLE,LUCILLE,0.5714285714285714,1.0,0.91748046875,0.91455078125,34.03857760959201,76.30925665961371,96.10043334960938,608.3660278320312,28.76702308654785,19.42285919189453,7.937839031219482,7.710257530212402
license_plate_restoration/Night Images/20240504_154137.jpg,EQ 19389,EQ19389,EQ19389,0.875,0.875,0.87060546875,0.873046875,38.86774020724826,84.62021721733942,175.9692840576172,951.5792846679688,19.10489273071289,19.96540641784668,8.154228210449219,9.28577995300293
license_plate_restoration/Night Images/20240504_154432.jpg,CJ0777,CJQ777,CJQ777,0.8333333333333334,0.8333333333333334,0.88525390625,0.89013671875,31.824210272894966,73.4095950656467,224.31517028808594,1156.3787841796875,35.61761474609375,44.74331283569336,12.666497230529785,10.347410202026367
license_plate_restoration/Night Images/20240504_154449_resized.jpg,CL 21287,CL21287,CL21287,0.875,0.875,0.865234375,0.86572265625,42.75203280978732,90.01247660319011,198.90342712402344,981.0294799804688,29.48052406311035,24.76485824584961,7.39947509765625,6.670100688934326
license_plate_restoration/Night Images/20240504_170739_resized.jpg,180008,180008,180008,1.0,1.0,0.89697265625,0.880859375,31.336683485243057,73.30430942111545,229.64222717285156,1444.3602294921875,20.699901580810547,38.281822204589844,6.453219890594482,7.28166389465332
license_plate_restoration/Night Images/20240513_065344_resized.jpg,USJ-7233,USJ7233,USJ7233,0.875,0.875,0.8515625,0.8564453125,29.12628173828125,68.18185933430989,462.9405212402344,1790.3084716796875,4.89092493057251,13.313271522521973,6.986751079559326,8.67911148071289
license_plate_restoration/Night Images/20240611_153155_resized.jpg,06219U1,06219U1,06219U1,1.0,1.0,0.61083984375,0.759765625,42.693701850043404,89.8857913547092,108.59457397460938,589.3749389648438,45.81222915649414,40.30051040649414,11.983651161193848,11.214398384094238
license_plate_restoration/Night Images/IMG_0743_resized.jpg,WLSOP,HLS0P,WLSOP,0.6,1.0,0.8720703125,0.859375,37.98418172200521,79.7297600640191,112.40985107421875,453.3116455078125,49.73137664794922,41.251888275146484,11.631192207336426,11.283873558044434
license_plate_restoration/Night Images/IMG_0771_resized.jpg,LCBW31,LCBW31,LCBW31,1.0,1.0,0.505859375,0.437255859375,37.64750671386719,82.68264261881511,138.96290588378906,685.6044921875,43.42394256591797,43.118568420410156,9.629715919494629,8.698607444763184
license_plate_restoration/Night Images/IMG_1083_resized.jpg,QNAH46,QNAH46,QNAH46,1.0,1.0,0.630859375,0.70947265625,38.400076972113716,84.58188713921442,121.97930908203125,670.1222534179688,29.798635482788086,28.38970947265625,8.939101219177246,8.995707511901855
license_plate_restoration/Night Images/IMG_2323.jpeg,1431529,1431529,1431529,1.0,1.0,0.869140625,0.8623046875,37.76253424750434,81.18251037597656,147.42210388183594,646.2947387695312,7.828132629394531,2.6166484355926514,5.946462154388428,5.62446928024292
license_plate_restoration/Night Images/IMG_2324.jpeg,1431380,UCS1D8,UCSDD8,0.2857142857142857,0.1428571428571429,0.828125,0.8291015625,42.83920457628038,88.9027099609375,163.55369567871094,704.3240356445312,12.492109298706055,16.999073028564453,7.405990123748779,7.038466453552246
license_plate_restoration/Night Images/IMG_2325.jpeg,CTA9646,CTA9646,CTA9646,1.0,1.0,0.88330078125,0.89599609375,38.04843987358941,80.48135545518663,156.8172149658203,613.4710693359375,14.798209190368652,11.472527503967285,8.786078453063965,9.634976387023926
license_plate_restoration/Night Images/IMG_2326.jpeg,1431417,1431417,1431417,1.0,1.0,0.87548828125,0.876953125,37.464601304796005,80.47194078233507,141.59971618652344,783.855224609375,23.833908081054688,22.071125030517578,9.671964645385742,9.152487754821777
license_plate_restoration/Night Images/IMG_2327.jpeg,1594530,1594530,1594530,1.0,1.0,0.89013671875,0.8876953125,39.44683159722222,82.89383612738715,129.8763427734375,608.5214233398438,27.923377990722656,25.252668380737305,8.114202499389648,6.96160888671875
license_plate_restoration/Night Images/IMG_2328.jpeg,1392958,1392958,4392958,1.0,0.8571428571428572,0.86767578125,0.8662109375,39.681510077582466,84.08418273925781,128.74362182617188,551.2376098632812,30.733888626098633,28.716876983642578,10.88693904876709,11.897600173950195
license_plate_restoration/Night Images/IMG_2329.jpeg,G996G1,CJ5501,6956G1,0.16666666666666663,0.6666666666666667,0.8212890625,0.84423828125,35.67644755045573,78.74763488769531,199.29689025878906,922.712890625,36.86598587036133,35.53089141845703,10.757383346557617,11.029013633728027
license_plate_restoration/Night Images/IMG_2335.jpeg,8VAC115,8VAC115,80AC115,1.0,0.8571428571428572,0.89013671875,0.89404296875,29.390823364257812,67.72786288791232,106.52102661132812,529.5343017578125,27.523088455200195,25.452234268188477,10.87736988067627,10.361401557922363
license_plate_restoration/Night Images/IMG_2336.jpeg,7SFA,,,0.0,0.0,0.0,0.0,31.155543009440105,70.94461737738715,163.03492736816406,517.1956176757812,42.53232192993164,34.85655212402344,12.810551643371582,13.444296836853027
license_plate_restoration/Night Images/IMG_2338.jpeg,"9BYV861,8LYK834",9BYV861,9BYV861,1.0,1.0,0.85693359375,0.87158203125,34.60993448893229,76.27205912272136,94.55101776123047,560.0477905273438,23.38944435119629,20.83588981628418,12.916952133178711,11.808931350708008
license_plate_restoration/Night Images/IMG_2341.jpeg,9685,91685,91685,0.8,0.8,0.83251953125,0.86669921875,34.217100355360245,75.40399848090277,139.8466339111328,522.4019165039062,8.46080493927002,13.438497543334961,10.146397590637207,13.919318199157715
license_plate_restoration/Night Images/IMG_2342.jpeg,9KIC227,9KTC227,9KICZ27,0.8571428571428572,0.8571428571428572,0.822265625,0.8330078125,34.094146728515625,75.31894429524739,208.09693908691406,763.5455932617188,6.395642280578613,12.287239074707031,10.531700134277344,13.317888259887695
license_plate_restoration/Night Images/IMG_2343.jpeg,"7L7S369,9KIC227",9KICZ27,9KTCZ27,0.8571428571428572,0.7142857142857143,0.87939453125,0.8857421875,33.436158921983505,75.61531745062933,149.935546875,581.8298950195312,5.137814044952393,11.986576080322266,12.24597454071045,11.070466041564941
license_plate_restoration/Night Images/IMG_2344.jpeg,8UPR353,8UPR353,8UPR353,1.0,1.0,0.87939453125,0.890625,34.27637905544705,75.37864345974393,182.57240295410156,671.3750610351562,3.8948004245758057,8.54628849029541,10.348614692687988,11.417952537536621
license_plate_restoration/Night Images/IMG_2345.jpeg,7NET760,7NET760,7NET760,1.0,1.0,0.85498046875,0.8544921875,37.06239318847656,80.331052992079,101.21576690673828,378.5647277832031,8.4371976852417,4.427989959716797,5.6954665184021,5.584580421447754
license_plate_restoration/Night Images/IMG_2346.jpeg,1470349,1470349,1470349,1.0,1.0,0.69482421875,0.5556640625,31.66730414496528,71.71927727593317,124.45562744140625,561.9039916992188,26.85601043701172,21.18415641784668,6.215660572052002,6.7326531410217285
license_plate_restoration/Night Images/IMG_2347.jpeg,6UER269,6UER269,6UER269,1.0,1.0,0.8974609375,0.87646484375,38.63377888997396,82.70438130696614,94.61260223388672,461.0195007324219,6.480251312255859,5.62956428527832,6.047461986541748,7.097168445587158
license_plate_restoration/Night Images/IMG_2348.jpeg,8CJE008,8CJE008,8CJE008,1.0,1.0,0.85986328125,0.8671875,36.96528625488281,79.99346754286024,61.61470413208008,134.00489807128906,10.454952239990234,3.1087164878845215,6.239689350128174,7.06719446182251
license_plate_restoration/Night Images/IMG_2349.jpeg,8CJE008,8CJE008,8CJE008,1.0,1.0,0.87939453125,0.8662109375,31.508546617296005,71.51853264702692,11.066227912902832,41.45089340209961,44.294578552246094,29.697635650634766,11.074251174926758,10.157734870910645
license_plate_restoration/Night Images/IMG_2354.jpeg,8NKH450,BNKH450,BNKH450,0.8571428571428572,0.8571428571428572,0.8359375,0.82958984375,31.893458048502605,71.305908203125,55.1232795715332,224.1460418701172,7.887518405914307,0.0,11.676639556884766,8.868176460266113
license_plate_restoration/Night Images/IMG_2366.jpeg,7EZU047,7EZU047,7EZU047,1.0,1.0,0.87646484375,0.88134765625,29.162168714735245,66.73187934027777,53.36332321166992,130.92283630371094,15.24706745147705,0.0,8.065601348876953,7.581003665924072
license_plate_restoration/Night Images/IMG_2371.jpeg,8UZG115,8UZG115,8UZG115,1.0,1.0,0.86865234375,0.8681640625,34.48743184407552,75.42253112792969,195.58641052246094,793.3251342773438,15.386555671691895,8.019832611083984,6.7251996994018555,7.48623514175415
license_plate_restoration/Night Images/IMG_2378_frame_000008.jpg,8KZA504,BKZA504,HNZA5044,0.8571428571428572,0.625,0.78515625,0.8037109375,46.748799641927086,89.56896746600115,176.81817626953125,398.21295166015625,36.66118621826172,29.03937339782715,12.981782913208008,12.8816556930542
license_plate_restoration/Night Images/IMG_2378_frame_000114.jpg,9CLC792,9CLC792,9CLCD927,1.0,0.75,0.78173828125,0.8125,53.796348289207174,97.23001437717014,111.54566955566406,265.1800537109375,35.4329833984375,17.149778366088867,14.330708503723145,8.097299575805664
license_plate_restoration/Night Images/IMG_2378_frame_000341.jpg,8VEL354,BVF1354,BVF1354,0.5714285714285714,0.5714285714285714,0.837890625,0.485595703125,65.749676739728,107.87887008101852,83.65261840820312,206.5029754638672,40.11471176147461,29.482580184936523,10.724323272705078,8.970145225524902
